age_group_id,province_code,year,month,total_approval
3,NS,2022,September,470
4,NS,2022,September,85
5,NS,2022,September,25
6,NS,2022,September,5
1,NB,2022,September,355
2,NB,2022,September,285
3,NB,2022,September,380
4,NB,2022,September,100
5,NB,2022,September,5
1,QC,2022,September,1550
2,QC,2022,September,1740
3,QC,2022,September,2560
4,QC,2022,September,790
5,QC,2022,September,275
6,QC,2022,September,50
1,ON,2022,September,3390
2,ON,2022,September,5425
3,ON,2022,September,6890
4,ON,2022,September,1480
5,ON,2022,September,1050
6,ON,2022,September,215
1,MB,2022,September,660
2,MB,2022,September,680
3,MB,2022,September,870
4,MB,2022,September,185
5,MB,2022,September,85
6,MB,2022,September,15
1,SK,2022,September,800
2,SK,2022,September,485
3,SK,2022,September,1040
4,SK,2022,September,195
5,SK,2022,September,55
6,SK,2022,September,15
1,AB,2022,September,995
2,AB,2022,September,1400
3,AB,2022,September,1720
4,AB,2022,September,385
5,AB,2022,September,365
6,AB,2022,September,60
1,BC,2022,September,990
2,BC,2022,September,1740
3,BC,2022,September,2150
4,BC,2022,September,580
5,BC,2022,September,385
6,BC,2022,September,70
2,YT,2022,September,15
3,YT,2022,September,15
2,NT,2022,September,10
3,NT,2022,September,10
