noc_code,province_code,year,month,total_approval
1212,BC,2016,6,5
1212,BC,2019,6,5
1212,BC,2020,6,5
1212,MB,2017,6,5
1212,BC,2016,7,5
1212,BC,2021,7,5
1212,MB,2019,7,5
1212,ON,2020,8,5
1212,AB,2016,9,5
1212,ON,2018,9,5
1212,BC,2015,10,5
1212,BC,2016,10,5
1212,ON,2018,10,5
1212,ON,2020,10,5
1212,BC,2015,12,5
1212,BC,2017,12,5
1212,ON,2018,12,5
1212,ON,2019,12,5
1212,AB,2016,1,10
1212,ON,2017,1,10
1212,AB,2016,2,10
1212,BC,2016,2,10
1212,ON,2019,2,10
1212,ON,2020,2,10
1212,AB,2016,3,10
1212,BC,2016,3,10
1212,ON,2020,3,10
1212,ON,2022,3,10
1212,AB,2016,4,10
1212,ON,2017,4,10
1212,ON,2022,4,10
1212,AB,2015,5,10
1212,BC,2016,5,10
1212,ON,2017,6,10
1212,ON,2022,6,10
1212,AB,2015,7,10
1212,AB,2016,7,10
1212,ON,2018,7,10
1212,ON,2020,7,10
1212,ON,2022,7,10
1212,AB,2015,8,10
1212,ON,2018,8,10
1212,ON,2019,8,10
1212,AB,2015,10,10
1212,ON,2016,10,10
1212,ON,2021,10,10
1212,ON,2016,11,10
1212,ON,2018,11,10
1212,ON,2019,11,10
1212,ON,2020,11,10
1212,ON,2016,12,10
1212,ON,2016,1,15
1212,ON,2022,1,15
1212,ON,2021,2,15
1212,ON,2019,3,15
1212,ON,2021,3,15
1212,ON,2015,4,15
1212,ON,2019,4,15
1212,AB,2016,5,15
1212,ON,2017,5,15
1212,ON,2018,5,15
1212,ON,2022,5,15
1212,AB,2016,6,15
1212,ON,2015,6,15
1212,ON,2018,6,15
1212,ON,2020,6,15
1212,ON,2017,7,15
1212,ON,2019,7,15
1212,ON,2015,8,15
1212,ON,2016,8,15
1212,ON,2017,8,15
1212,AB,2015,9,15
1212,BC,2015,9,15
1212,ON,2016,9,15
1212,ON,2017,9,15
1212,ON,2019,9,15
1212,ON,2021,9,15
1212,ON,2019,10,15
1212,ON,2017,11,15
1212,ON,2021,12,15
1212,ON,2018,1,20
1212,ON,2018,2,20
1212,ON,2018,3,20
1212,ON,2019,5,20
1212,ON,2019,6,20
1212,ON,2016,7,20
1212,ON,2021,8,20
1212,ON,2021,11,20
1212,ON,2017,12,20
1212,ON,2016,2,25
1212,ON,2015,5,25
1212,ON,2021,6,25
1212,ON,2021,7,25
1212,ON,2017,10,25
1212,ON,2015,12,25
1212,ON,2018,4,30
1212,ON,2015,7,30
1212,ON,2016,3,35
1212,ON,2016,4,40
1212,ON,2016,6,40
1212,ON,2015,11,40
1212,ON,2015,9,45
1212,ON,2015,10,45
1212,ON,2016,5,50
1213,MB,2016,3,5
1214,ON,2021,10,10
1215,AB,2016,1,5
1215,AB,2018,1,5
1215,AB,2019,1,5
1215,BC,2016,1,5
1215,NS,2022,1,5
1215,AB,2016,2,5
1215,AB,2019,2,5
1215,AB,2022,2,5
1215,BC,2016,2,5
1215,BC,2019,2,5
1215,ON,2016,2,5
1215,AB,2017,3,5
1215,AB,2018,3,5
1215,AB,2019,3,5
1215,BC,2015,3,5
1215,BC,2019,3,5
1215,MB,2018,3,5
1215,MB,2021,3,5
1215,MB,2022,3,5
1215,NS,2022,3,5
1215,ON,2015,3,5
1215,QC,2021,3,5
1215,AB,2017,4,5
1215,AB,2020,4,5
1215,AB,2021,4,5
1215,BC,2017,4,5
1215,BC,2019,4,5
1215,MB,2021,4,5
1215,AB,2016,5,5
1215,AB,2019,5,5
1215,BC,2015,5,5
1215,BC,2017,5,5
1215,BC,2018,5,5
1215,MB,2019,5,5
1215,NS,2022,5,5
1215,AB,2016,6,5
1215,AB,2018,6,5
1215,AB,2022,6,5
1215,BC,2017,6,5
1215,MB,2019,6,5
1215,MB,2021,6,5
1215,NS,2022,6,5
1215,QC,2015,6,5
1215,QC,2022,6,5
1215,SK,2015,6,5
1215,AB,2015,7,5
1215,BC,2015,7,5
1215,BC,2018,7,5
1215,NS,2021,7,5
1215,NS,2022,7,5
1215,ON,2016,7,5
1215,QC,2015,7,5
1215,QC,2017,7,5
1215,QC,2018,7,5
1215,QC,2019,7,5
1215,SK,2021,7,5
1215,SK,2022,7,5
1215,BC,2015,8,5
1215,QC,2018,8,5
1215,AB,2015,9,5
1215,AB,2018,9,5
1215,BC,2015,9,5
1215,BC,2017,9,5
1215,BC,2018,9,5
1215,MB,2019,9,5
1215,QC,2019,9,5
1215,QC,2020,9,5
1215,QC,2021,9,5
1215,AB,2016,10,5
1215,AB,2017,10,5
1215,AB,2020,10,5
1215,BC,2016,10,5
1215,BC,2018,10,5
1215,BC,2019,10,5
1215,QC,2016,10,5
1215,QC,2018,10,5
1215,AB,2015,11,5
1215,AB,2020,11,5
1215,BC,2017,11,5
1215,BC,2018,11,5
1215,AB,2020,12,5
1215,AB,2021,12,5
1215,BC,2018,12,5
1215,MB,2021,12,5
1215,NS,2021,12,5
1215,ON,2015,12,5
1215,AB,2021,1,10
1215,AB,2022,1,10
1215,BC,2020,1,10
1215,MB,2022,1,10
1215,ON,2015,1,10
1215,ON,2016,1,10
1215,QC,2021,1,10
1215,AB,2021,2,10
1215,BC,2020,2,10
1215,MB,2021,2,10
1215,MB,2022,2,10
1215,ON,2015,2,10
1215,QC,2022,2,10
1215,AB,2020,3,10
1215,AB,2021,3,10
1215,BC,2016,3,10
1215,BC,2020,3,10
1215,AB,2015,4,10
1215,AB,2016,4,10
1215,AB,2018,4,10
1215,BC,2016,4,10
1215,BC,2018,4,10
1215,ON,2015,4,10
1215,BC,2019,5,10
1215,BC,2022,5,10
1215,MB,2022,5,10
1215,ON,2015,5,10
1215,ON,2017,5,10
1215,QC,2016,5,10
1215,QC,2022,5,10
1215,SK,2022,5,10
1215,AB,2019,6,10
1215,BC,2015,6,10
1215,BC,2016,6,10
1215,BC,2018,6,10
1215,BC,2022,6,10
1215,MB,2022,6,10
1215,ON,2015,6,10
1215,AB,2018,7,10
1215,AB,2019,7,10
1215,AB,2020,7,10
1215,BC,2017,7,10
1215,MB,2022,7,10
1215,QC,2021,7,10
1215,AB,2015,8,10
1215,AB,2019,8,10
1215,BC,2017,8,10
1215,MB,2019,8,10
1215,MB,2021,8,10
1215,ON,2016,8,10
1215,AB,2020,9,10
1215,MB,2020,9,10
1215,MB,2021,9,10
1215,ON,2016,9,10
1215,AB,2018,10,10
1215,AB,2019,10,10
1215,BC,2017,10,10
1215,MB,2021,10,10
1215,ON,2018,10,10
1215,BC,2019,11,10
1215,MB,2020,11,10
1215,MB,2021,11,10
1215,NS,2021,11,10
1215,ON,2015,11,10
1215,ON,2016,11,10
1215,BC,2020,12,10
1215,ON,2020,12,10
1215,BC,2021,1,15
1215,AB,2017,2,15
1215,BC,2018,2,15
1215,AB,2016,3,15
1215,AB,2022,3,15
1215,BC,2017,3,15
1215,BC,2018,3,15
1215,ON,2017,3,15
1215,AB,2022,4,15
1215,BC,2022,4,15
1215,ON,2017,4,15
1215,AB,2022,5,15
1215,BC,2016,5,15
1215,BC,2020,5,15
1215,ON,2016,5,15
1215,BC,2019,6,15
1215,AB,2022,7,15
1215,BC,2022,7,15
1215,MB,2021,7,15
1215,ON,2015,7,15
1215,ON,2020,7,15
1215,AB,2018,8,15
1215,BC,2019,8,15
1215,ON,2015,8,15
1215,ON,2020,8,15
1215,AB,2019,9,15
1215,AB,2021,9,15
1215,BC,2019,9,15
1215,ON,2015,9,15
1215,ON,2018,9,15
1215,ON,2015,10,15
1215,BC,2017,12,15
1215,ON,2016,12,15
1215,ON,2018,12,15
1215,AB,2017,1,20
1215,MB,2021,1,20
1215,ON,2017,1,20
1215,BC,2021,2,20
1215,ON,2019,2,20
1215,BC,2022,3,20
1215,ON,2016,3,20
1215,BC,2021,4,20
1215,ON,2016,4,20
1215,ON,2020,4,20
1215,BC,2021,5,20
1215,AB,2021,6,20
1215,BC,2020,6,20
1215,ON,2017,6,20
1215,AB,2021,7,20
1215,BC,2019,7,20
1215,ON,2018,7,20
1215,AB,2021,8,20
1215,ON,2020,9,20
1215,AB,2021,10,20
1215,ON,2016,10,20
1215,AB,2021,11,20
1215,ON,2019,1,25
1215,ON,2017,2,25
1215,ON,2018,4,25
1215,AB,2020,6,25
1215,ON,2018,6,25
1215,ON,2017,7,25
1215,ON,2018,8,25
1215,ON,2017,9,25
1215,ON,2018,11,25
1215,ON,2019,12,25
1215,BC,2018,1,30
1215,BC,2022,1,30
1215,BC,2021,3,30
1215,ON,2020,3,30
1215,ON,2018,5,30
1215,ON,2020,5,30
1215,ON,2016,6,30
1215,ON,2017,8,30
1215,BC,2021,12,30
1215,BC,2022,2,35
1215,ON,2019,3,35
1215,ON,2019,11,35
1215,ON,2018,2,40
1215,ON,2019,8,40
1215,ON,2017,11,40
1215,ON,2019,4,45
1215,ON,2019,9,45
1215,ON,2017,10,45
1215,ON,2020,10,45
1215,ON,2020,11,45
1215,ON,2018,1,50
1215,ON,2020,2,50
1215,ON,2018,3,50
1215,ON,2019,6,50
1215,ON,2022,6,50
1215,BC,2021,9,50
1215,ON,2019,10,50
1215,ON,2017,12,50
1215,ON,2020,1,55
1215,ON,2019,5,55
1215,BC,2021,6,55
1215,BC,2021,7,60
1215,ON,2022,7,60
1215,BC,2021,11,60
1215,ON,2022,4,65
1215,ON,2021,5,65
1215,ON,2022,5,65
1215,ON,2019,7,65
1215,BC,2021,10,70
1215,ON,2021,4,75
1215,BC,2021,8,75
1215,ON,2020,6,80
1215,ON,2022,2,85
1215,ON,2021,1,90
1215,ON,2022,3,90
1215,ON,2021,3,110
1215,ON,2021,2,115
1215,ON,2022,1,150
1215,ON,2021,12,165
1215,ON,2021,7,215
1215,ON,2021,8,235
1215,ON,2021,6,240
1215,ON,2021,9,240
1215,ON,2021,10,285
1215,ON,2021,11,295
1221,MB,2019,1,5
1221,ON,2016,1,5
1221,QC,2022,1,5
1221,SK,2021,1,5
1221,AB,2016,2,5
1221,AB,2019,2,5
1221,MB,2019,2,5
1221,NS,2022,2,5
1221,ON,2015,2,5
1221,ON,2017,2,5
1221,QC,2019,2,5
1221,SK,2016,2,5
1221,MB,2017,3,5
1221,MB,2019,3,5
1221,NS,2022,3,5
1221,ON,2016,3,5
1221,SK,2017,3,5
1221,AB,2015,4,5
1221,AB,2016,4,5
1221,BC,2020,4,5
1221,MB,2015,4,5
1221,MB,2019,4,5
1221,ON,2016,4,5
1221,SK,2022,4,5
1221,AB,2017,5,5
1221,MB,2015,5,5
1221,MB,2022,5,5
1221,NS,2022,5,5
1221,QC,2021,5,5
1221,AB,2016,6,5
1221,BC,2015,6,5
1221,MB,2015,6,5
1221,MB,2017,6,5
1221,MB,2021,6,5
1221,NS,2022,6,5
1221,ON,2016,6,5
1221,SK,2022,6,5
1221,AB,2017,7,5
1221,MB,2015,7,5
1221,MB,2016,7,5
1221,MB,2017,7,5
1221,MB,2019,7,5
1221,NB,2019,7,5
1221,NS,2021,7,5
1221,ON,2015,7,5
1221,ON,2016,7,5
1221,SK,2015,7,5
1221,SK,2021,7,5
1221,AB,2020,8,5
1221,BC,2016,8,5
1221,MB,2015,8,5
1221,MB,2020,8,5
1221,ON,2015,8,5
1221,ON,2016,8,5
1221,AB,2017,9,5
1221,AB,2018,9,5
1221,BC,2016,9,5
1221,BC,2020,9,5
1221,MB,2015,9,5
1221,SK,2015,9,5
1221,SK,2021,9,5
1221,AB,2020,10,5
1221,BC,2016,10,5
1221,MB,2015,10,5
1221,MB,2017,10,5
1221,MB,2018,10,5
1221,MB,2020,10,5
1221,NS,2021,10,5
1221,SK,2015,10,5
1221,AB,2017,11,5
1221,MB,2015,11,5
1221,ON,2015,11,5
1221,QC,2017,11,5
1221,QC,2020,11,5
1221,AB,2017,12,5
1221,AB,2018,12,5
1221,BC,2016,12,5
1221,MB,2017,12,5
1221,MB,2018,12,5
1221,MB,2019,12,5
1221,NS,2021,12,5
1221,ON,2015,12,5
1221,QC,2020,12,5
1221,AB,2017,1,10
1221,AB,2018,1,10
1221,AB,2020,1,10
1221,BC,2016,1,10
1221,BC,2017,1,10
1221,MB,2020,1,10
1221,QC,2015,1,10
1221,QC,2019,1,10
1221,AB,2017,2,10
1221,AB,2018,2,10
1221,BC,2016,2,10
1221,MB,2021,2,10
1221,ON,2016,2,10
1221,QC,2020,2,10
1221,QC,2021,2,10
1221,QC,2022,2,10
1221,AB,2015,3,10
1221,AB,2016,3,10
1221,AB,2017,3,10
1221,AB,2021,3,10
1221,MB,2015,3,10
1221,MB,2018,3,10
1221,MB,2020,3,10
1221,ON,2015,3,10
1221,QC,2020,3,10
1221,QC,2021,3,10
1221,AB,2018,4,10
1221,AB,2020,4,10
1221,BC,2017,4,10
1221,MB,2016,4,10
1221,MB,2018,4,10
1221,MB,2021,4,10
1221,MB,2022,4,10
1221,NB,2019,4,10
1221,ON,2015,4,10
1221,ON,2020,4,10
1221,QC,2021,4,10
1221,AB,2015,5,10
1221,AB,2019,5,10
1221,AB,2021,5,10
1221,BC,2015,5,10
1221,BC,2016,5,10
1221,MB,2018,5,10
1221,ON,2016,5,10
1221,AB,2018,6,10
1221,AB,2019,6,10
1221,MB,2018,6,10
1221,MB,2019,6,10
1221,MB,2020,6,10
1221,ON,2015,6,10
1221,AB,2018,7,10
1221,AB,2019,7,10
1221,BC,2016,7,10
1221,BC,2020,7,10
1221,NS,2022,7,10
1221,AB,2015,8,10
1221,AB,2018,8,10
1221,BC,2015,8,10
1221,MB,2016,8,10
1221,MB,2017,8,10
1221,MB,2021,8,10
1221,AB,2020,9,10
1221,BC,2015,9,10
1221,MB,2017,9,10
1221,NS,2021,9,10
1221,ON,2015,9,10
1221,ON,2016,9,10
1221,QC,2017,10,10
1221,QC,2020,10,10
1221,AB,2018,11,10
1221,AB,2020,11,10
1221,BC,2015,11,10
1221,BC,2016,11,10
1221,MB,2019,11,10
1221,NS,2021,11,10
1221,AB,2019,12,10
1221,AB,2020,12,10
1221,BC,2020,12,10
1221,ON,2020,12,10
1221,QC,2019,12,10
1221,AB,2022,1,15
1221,BC,2019,1,15
1221,MB,2021,1,15
1221,MB,2022,1,15
1221,ON,2017,1,15
1221,QC,2017,1,15
1221,QC,2020,1,15
1221,QC,2021,1,15
1221,AB,2020,2,15
1221,BC,2019,2,15
1221,MB,2020,2,15
1221,QC,2015,2,15
1221,QC,2018,2,15
1221,AB,2019,3,15
1221,BC,2016,3,15
1221,BC,2017,3,15
1221,BC,2020,3,15
1221,MB,2022,3,15
1221,QC,2018,3,15
1221,QC,2019,3,15
1221,AB,2021,4,15
1221,BC,2016,4,15
1221,MB,2017,4,15
1221,ON,2017,4,15
1221,QC,2019,4,15
1221,AB,2018,5,15
1221,BC,2017,5,15
1221,BC,2020,5,15
1221,QC,2018,5,15
1221,QC,2019,5,15
1221,SK,2022,5,15
1221,MB,2016,6,15
1221,MB,2022,6,15
1221,QC,2018,6,15
1221,BC,2015,7,15
1221,BC,2017,7,15
1221,MB,2021,7,15
1221,MB,2022,7,15
1221,QC,2019,7,15
1221,QC,2020,7,15
1221,SK,2022,7,15
1221,AB,2019,8,15
1221,MB,2019,8,15
1221,QC,2018,8,15
1221,QC,2020,8,15
1221,AB,2019,9,15
1221,MB,2019,9,15
1221,MB,2021,9,15
1221,QC,2017,9,15
1221,QC,2019,9,15
1221,QC,2020,9,15
1221,QC,2021,9,15
1221,BC,2015,10,15
1221,BC,2018,10,15
1221,BC,2020,10,15
1221,MB,2019,10,15
1221,MB,2021,10,15
1221,ON,2016,10,15
1221,QC,2015,10,15
1221,QC,2016,10,15
1221,QC,2021,10,15
1221,AB,2019,11,15
1221,BC,2018,11,15
1221,MB,2021,11,15
1221,QC,2016,11,15
1221,QC,2018,11,15
1221,MB,2021,12,15
1221,ON,2016,12,15
1221,QC,2017,12,15
1221,QC,2018,12,15
1221,AB,2021,1,20
1221,QC,2016,1,20
1221,QC,2018,1,20
1221,BC,2017,2,20
1221,MB,2022,2,20
1221,QC,2016,2,20
1221,QC,2017,2,20
1221,AB,2018,3,20
1221,BC,2015,3,20
1221,ON,2017,3,20
1221,AB,2022,4,20
1221,BC,2019,4,20
1221,AB,2020,5,20
1221,ON,2017,5,20
1221,BC,2016,6,20
1221,BC,2017,6,20
1221,QC,2019,6,20
1221,QC,2021,6,20
1221,AB,2020,7,20
1221,BC,2018,7,20
1221,QC,2017,7,20
1221,BC,2017,8,20
1221,ON,2020,8,20
1221,QC,2017,8,20
1221,QC,2019,8,20
1221,QC,2021,8,20
1221,BC,2018,9,20
1221,ON,2020,9,20
1221,AB,2019,10,20
1221,BC,2019,11,20
1221,ON,2018,11,20
1221,QC,2015,11,20
1221,QC,2021,11,20
1221,BC,2019,12,20
1221,QC,2015,12,20
1221,QC,2021,12,20
1221,AB,2021,2,25
1221,BC,2020,2,25
1221,AB,2020,3,25
1221,AB,2022,3,25
1221,BC,2019,3,25
1221,QC,2015,3,25
1221,QC,2022,3,25
1221,QC,2015,4,25
1221,QC,2016,4,25
1221,QC,2017,4,25
1221,QC,2018,4,25
1221,QC,2022,4,25
1221,BC,2021,5,25
1221,ON,2020,5,25
1221,QC,2015,5,25
1221,QC,2017,5,25
1221,AB,2021,6,25
1221,BC,2018,6,25
1221,QC,2015,6,25
1221,QC,2017,6,25
1221,ON,2017,7,25
1221,ON,2020,7,25
1221,BC,2018,8,25
1221,QC,2015,8,25
1221,AB,2021,9,25
1221,BC,2017,9,25
1221,QC,2018,9,25
1221,AB,2021,10,25
1221,BC,2017,10,25
1221,QC,2018,10,25
1221,QC,2019,10,25
1221,AB,2021,11,25
1221,BC,2020,11,25
1221,BC,2018,12,25
1221,QC,2016,12,25
1221,BC,2018,5,30
1221,BC,2022,5,30
1221,ON,2018,5,30
1221,AB,2022,6,30
1221,BC,2019,6,30
1221,BC,2022,6,30
1221,ON,2017,6,30
1221,QC,2022,6,30
1221,AB,2022,7,30
1221,QC,2021,7,30
1221,ON,2018,8,30
1221,QC,2016,8,30
1221,BC,2019,9,30
1221,QC,2015,9,30
1221,QC,2016,9,30
1221,BC,2019,10,30
1221,ON,2018,10,30
1221,BC,2017,11,30
1221,QC,2019,11,30
1221,AB,2021,12,30
1221,BC,2017,12,30
1221,ON,2018,12,30
1221,ON,2019,12,30
1221,BC,2020,1,35
1221,BC,2021,1,35
1221,AB,2022,2,35
1221,BC,2021,2,35
1221,BC,2018,3,35
1221,BC,2021,3,35
1221,QC,2017,3,35
1221,AB,2022,5,35
1221,BC,2019,5,35
1221,QC,2022,5,35
1221,ON,2018,6,35
1221,QC,2015,7,35
1221,QC,2016,7,35
1221,QC,2018,7,35
1221,AB,2021,8,35
1221,ON,2018,9,35
1221,ON,2019,1,40
1221,BC,2018,2,40
1221,ON,2019,2,40
1221,ON,2020,3,40
1221,QC,2016,3,40
1221,BC,2018,4,40
1221,BC,2022,4,40
1221,ON,2018,4,40
1221,AB,2020,6,40
1221,QC,2016,6,40
1221,AB,2021,7,40
1221,BC,2022,7,40
1221,ON,2018,7,40
1221,QC,2022,7,40
1221,ON,2017,9,40
1221,ON,2020,11,40
1221,BC,2021,4,45
1221,QC,2016,5,45
1221,BC,2019,8,45
1221,ON,2017,8,45
1221,BC,2018,1,50
1221,BC,2022,2,50
1221,ON,2019,4,50
1221,BC,2019,7,50
1221,ON,2020,10,50
1221,BC,2021,12,50
1221,ON,2017,12,50
1221,BC,2022,3,55
1221,ON,2018,3,55
1221,BC,2020,6,55
1221,ON,2017,10,55
1221,ON,2017,11,55
1221,ON,2019,11,55
1221,ON,2018,2,60
1221,ON,2019,3,60
1221,ON,2021,5,65
1221,ON,2019,6,65
1221,ON,2019,10,65
1221,BC,2022,1,70
1221,ON,2019,7,70
1221,ON,2019,9,70
1221,ON,2020,1,75
1221,ON,2022,4,75
1221,ON,2022,5,75
1221,BC,2021,10,75
1221,BC,2021,11,75
1221,ON,2020,2,80
1221,ON,2019,5,80
1221,ON,2022,7,80
1221,ON,2021,1,85
1221,ON,2021,4,85
1221,BC,2021,6,85
1221,ON,2019,8,85
1221,ON,2021,2,90
1221,ON,2018,1,100
1221,ON,2020,6,100
1221,ON,2022,6,100
1221,ON,2022,3,105
1221,BC,2021,7,105
1221,ON,2022,2,110
1221,BC,2021,8,115
1221,BC,2021,9,120
1221,ON,2021,3,130
1221,ON,2022,1,140
1221,ON,2021,12,140
1221,ON,2021,7,180
1221,ON,2021,8,200
1221,ON,2021,10,225
1221,ON,2021,6,235
1221,ON,2021,11,245
1221,ON,2021,9,250
1222,ON,2016,1,5
1222,ON,2020,1,5
1222,ON,2021,1,5
1222,ON,2022,1,5
1222,BC,2022,2,5
1222,ON,2017,2,5
1222,ON,2019,2,5
1222,ON,2022,2,5
1222,QC,2016,2,5
1222,BC,2016,3,5
1222,BC,2022,3,5
1222,ON,2017,3,5
1222,ON,2019,3,5
1222,QC,2015,3,5
1222,QC,2017,3,5
1222,BC,2016,4,5
1222,BC,2019,4,5
1222,BC,2021,4,5
1222,ON,2018,4,5
1222,ON,2021,4,5
1222,ON,2022,4,5
1222,QC,2015,4,5
1222,QC,2017,4,5
1222,QC,2018,4,5
1222,QC,2019,4,5
1222,ON,2016,5,5
1222,ON,2018,5,5
1222,ON,2019,5,5
1222,ON,2020,5,5
1222,ON,2022,5,5
1222,QC,2015,5,5
1222,QC,2017,5,5
1222,BC,2018,6,5
1222,BC,2019,6,5
1222,ON,2016,6,5
1222,ON,2018,6,5
1222,QC,2015,6,5
1222,QC,2016,6,5
1222,QC,2022,6,5
1222,BC,2018,7,5
1222,BC,2021,7,5
1222,ON,2017,7,5
1222,ON,2019,7,5
1222,QC,2018,7,5
1222,QC,2019,7,5
1222,QC,2022,7,5
1222,BC,2021,8,5
1222,ON,2015,8,5
1222,ON,2018,8,5
1222,QC,2016,8,5
1222,QC,2018,8,5
1222,BC,2015,9,5
1222,ON,2015,9,5
1222,QC,2017,9,5
1222,QC,2019,9,5
1222,BC,2017,10,5
1222,ON,2020,10,5
1222,QC,2015,10,5
1222,QC,2019,10,5
1222,BC,2021,11,5
1222,ON,2017,11,5
1222,QC,2019,11,5
1222,BC,2021,12,5
1222,ON,2016,12,5
1222,ON,2017,12,5
1222,ON,2018,12,5
1222,ON,2019,12,5
1222,ON,2021,12,5
1222,ON,2018,1,10
1222,QC,2021,1,10
1222,BC,2016,2,10
1222,ON,2018,2,10
1222,ON,2020,2,10
1222,ON,2021,2,10
1222,QC,2021,2,10
1222,ON,2018,3,10
1222,ON,2021,3,10
1222,ON,2019,4,10
1222,ON,2020,6,10
1222,QC,2019,6,10
1222,ON,2018,7,10
1222,ON,2021,7,10
1222,QC,2015,7,10
1222,QC,2016,7,10
1222,ON,2019,8,10
1222,ON,2021,8,10
1222,BC,2021,9,10
1222,ON,2017,9,10
1222,ON,2021,9,10
1222,QC,2015,9,10
1222,BC,2021,10,10
1222,ON,2017,10,10
1222,ON,2019,10,10
1222,ON,2021,10,10
1222,ON,2019,11,10
1222,ON,2022,3,15
1222,ON,2019,6,15
1222,ON,2022,7,15
1222,QC,2015,8,15
1222,ON,2019,9,15
1222,ON,2021,11,15
1223,AB,2022,1,5
1223,BC,2021,1,5
1223,BC,2022,1,5
1223,ON,2016,1,5
1223,BC,2019,2,5
1223,ON,2016,2,5
1223,ON,2017,2,5
1223,QC,2022,2,5
1223,BC,2019,3,5
1223,BC,2020,3,5
1223,BC,2022,3,5
1223,ON,2016,3,5
1223,QC,2017,3,5
1223,QC,2018,3,5
1223,QC,2021,3,5
1223,QC,2022,3,5
1223,BC,2017,4,5
1223,BC,2018,4,5
1223,BC,2019,4,5
1223,BC,2022,4,5
1223,ON,2015,4,5
1223,ON,2016,4,5
1223,QC,2021,4,5
1223,QC,2022,4,5
1223,BC,2016,5,5
1223,BC,2019,5,5
1223,ON,2017,5,5
1223,ON,2020,5,5
1223,QC,2016,5,5
1223,QC,2022,5,5
1223,AB,2022,6,5
1223,MB,2022,6,5
1223,ON,2015,6,5
1223,QC,2016,6,5
1223,SK,2022,6,5
1223,AB,2018,7,5
1223,AB,2022,7,5
1223,BC,2018,7,5
1223,MB,2021,7,5
1223,QC,2021,7,5
1223,SK,2022,7,5
1223,ON,2016,8,5
1223,QC,2021,8,5
1223,AB,2019,9,5
1223,BC,2018,9,5
1223,ON,2015,9,5
1223,ON,2016,9,5
1223,QC,2015,9,5
1223,AB,2021,10,5
1223,ON,2016,10,5
1223,QC,2018,10,5
1223,QC,2019,10,5
1223,BC,2017,11,5
1223,BC,2020,11,5
1223,ON,2015,11,5
1223,ON,2016,11,5
1223,BC,2021,12,5
1223,BC,2018,1,10
1223,BC,2020,1,10
1223,ON,2017,1,10
1223,QC,2021,1,10
1223,BC,2018,2,10
1223,BC,2020,2,10
1223,BC,2021,2,10
1223,BC,2022,2,10
1223,BC,2021,3,10
1223,ON,2017,3,10
1223,BC,2021,4,10
1223,ON,2017,4,10
1223,ON,2020,4,10
1223,BC,2018,5,10
1223,BC,2021,5,10
1223,BC,2018,6,10
1223,BC,2019,6,10
1223,ON,2016,6,10
1223,QC,2021,6,10
1223,QC,2022,6,10
1223,BC,2022,7,10
1223,QC,2022,7,10
1223,BC,2017,9,10
1223,BC,2019,9,10
1223,QC,2021,9,10
1223,BC,2019,10,10
1223,ON,2015,10,10
1223,ON,2020,10,10
1223,BC,2019,11,10
1223,ON,2020,11,10
1223,BC,2017,12,10
1223,BC,2018,12,10
1223,BC,2019,12,10
1223,ON,2020,12,10
1223,ON,2016,5,15
1223,ON,2021,5,15
1223,BC,2021,6,15
1223,ON,2017,6,15
1223,BC,2021,7,15
1223,ON,2016,7,15
1223,ON,2018,7,15
1223,BC,2019,8,15
1223,ON,2020,8,15
1223,BC,2021,9,15
1223,BC,2021,10,15
1223,BC,2021,11,15
1223,ON,2018,12,15
1223,ON,2019,1,20
1223,ON,2021,1,20
1223,ON,2019,2,20
1223,ON,2020,2,20
1223,ON,2022,2,20
1223,ON,2018,4,20
1223,ON,2021,4,20
1223,BC,2020,6,20
1223,ON,2017,7,20
1223,ON,2017,8,20
1223,ON,2017,9,20
1223,ON,2018,9,20
1223,ON,2018,11,20
1223,ON,2020,3,25
1223,ON,2022,3,25
1223,ON,2019,4,25
1223,ON,2022,4,25
1223,ON,2018,5,25
1223,ON,2022,5,25
1223,ON,2020,7,25
1223,BC,2021,8,25
1223,ON,2017,10,25
1223,ON,2018,10,25
1223,ON,2019,12,25
1223,ON,2018,3,30
1223,ON,2019,3,30
1223,ON,2019,5,30
1223,ON,2018,6,30
1223,ON,2020,6,30
1223,ON,2022,6,30
1223,ON,2019,7,30
1223,ON,2018,8,30
1223,ON,2019,11,30
1223,ON,2017,12,30
1223,ON,2021,12,30
1223,ON,2018,1,35
1223,ON,2020,1,35
1223,ON,2018,2,35
1223,ON,2019,6,35
1223,ON,2022,7,35
1223,ON,2019,8,35
1223,ON,2021,8,35
1223,ON,2017,11,35
1223,ON,2022,1,40
1223,ON,2021,2,40
1223,ON,2021,3,40
1223,ON,2021,10,40
1223,ON,2021,6,45
1223,ON,2021,7,45
1223,ON,2019,9,45
1223,ON,2019,10,45
1223,ON,2021,9,50
1223,ON,2021,11,50
1224,ON,2016,1,5
1224,ON,2020,1,5
1224,ON,2016,2,5
1224,ON,2018,2,5
1224,ON,2018,3,5
1224,ON,2021,3,5
1224,ON,2022,3,5
1224,ON,2018,4,5
1224,ON,2019,4,5
1224,ON,2021,4,5
1224,ON,2022,4,5
1224,ON,2021,5,5
1224,AB,2018,6,5
1224,BC,2020,6,5
1224,BC,2021,6,5
1224,ON,2015,6,5
1224,ON,2016,6,5
1224,ON,2019,6,5
1224,ON,2020,6,5
1224,SK,2018,6,5
1224,BC,2021,7,5
1224,ON,2015,7,5
1224,ON,2021,7,5
