noc_code,province_code,year,month,total_approval
8252,BC,2019,July,10
8252,MB,2019,July,5
8252,SK,2019,July,20
8431,SK,2019,July,5
9213,ON,2019,July,5
9232,ON,2019,July,10
9446,MB,2019,July,10
9462,AB,2019,July,15
9462,MB,2019,July,25
9463,NB,2019,July,15
9463,PE,2019,July,5
,AB,2019,July,2270
,BC,2019,July,2935
,MB,2019,July,790
,NB,2019,July,285
,NL,2019,July,85
,NS,2019,July,380
,NT,2019,July,5
,ON,2019,July,5
,ON,2019,July,8795
,PE,2019,July,140
,QC,2019,July,2260
,SK,2019,July,630
,YT,2019,July,20
0012,QC,2019,June,5
0013,BC,2019,June,5
0013,ON,2019,June,25
0013,QC,2019,June,10
0015,ON,2019,June,5
0016,BC,2019,June,5
0016,ON,2019,June,5
0111,AB,2019,June,5
0111,BC,2019,June,10
0111,ON,2019,June,40
0111,QC,2019,June,15
0112,BC,2019,June,5
0112,ON,2019,June,35
0113,BC,2019,June,10
0113,ON,2019,June,20
0114,ON,2019,June,15
0114,QC,2019,June,15
0121,ON,2019,June,5
0122,ON,2019,June,65
0122,QC,2019,June,60
0124,BC,2019,June,10
0124,ON,2019,June,95
0124,QC,2019,June,5
0125,BC,2019,June,5
0125,MB,2019,June,5
0125,ON,2019,June,25
0131,ON,2019,June,5
0211,ON,2019,June,10
0211,QC,2019,June,5
0213,BC,2019,June,15
0213,MB,2019,June,5
0213,ON,2019,June,60
0311,ON,2019,June,5
0601,BC,2019,June,5
0601,MB,2019,June,5
0601,ON,2019,June,50
0621,AB,2019,June,20
0621,BC,2019,June,45
0621,MB,2019,June,15
0621,ON,2019,June,25
0621,QC,2019,June,20
0631,AB,2019,June,15
0631,BC,2019,June,60
0631,MB,2019,June,10
0631,ON,2019,June,20
0631,SK,2019,June,5
0632,BC,2019,June,5
0651,BC,2019,June,5
0711,AB,2019,June,5
0711,ON,2019,June,15
0714,SK,2019,June,5
0731,ON,2019,June,10
0911,ON,2019,June,10
0911,SK,2019,June,10
1111,AB,2019,June,10
1111,BC,2019,June,15
1111,MB,2019,June,5
1111,NS,2019,June,20
1111,ON,2019,June,115
1111,QC,2019,June,30
1112,AB,2019,June,5
1112,BC,2019,June,10
1112,ON,2019,June,105
1112,QC,2019,June,5
1112,SK,2019,June,10
1113,ON,2019,June,10
1114,BC,2019,June,5
1114,NS,2019,June,5
1114,ON,2019,June,20
1114,QC,2019,June,5
1121,AB,2019,June,10
1121,ON,2019,June,45
1122,BC,2019,June,20
1122,ON,2019,June,80
1122,QC,2019,June,30
1122,SK,2019,June,10
1123,AB,2019,June,5
1123,BC,2019,June,25
1123,MB,2019,June,5
1123,NS,2019,June,15
1123,ON,2019,June,115
1123,QC,2019,June,10
1211,ON,2019,June,10
1212,BC,2019,June,5
1212,ON,2019,June,20
1215,AB,2019,June,10
1215,BC,2019,June,15
1215,MB,2019,June,5
1215,ON,2019,June,50
1221,AB,2019,June,10
1221,BC,2019,June,30
1221,MB,2019,June,10
1221,ON,2019,June,65
1221,QC,2019,June,20
1222,BC,2019,June,5
1222,ON,2019,June,15
1222,QC,2019,June,10
1223,BC,2019,June,10
1223,ON,2019,June,35
1224,ON,2019,June,5
1225,ON,2019,June,15
1225,SK,2019,June,10
1226,ON,2019,June,10
1241,AB,2019,June,25
1241,BC,2019,June,70
1241,MB,2019,June,25
1241,NS,2019,June,15
1241,ON,2019,June,95
1241,QC,2019,June,10
1241,SK,2019,June,5
1242,ON,2019,June,10
1243,AB,2019,June,5
1243,ON,2019,June,10
1254,ON,2019,June,5
1311,AB,2019,June,10
1311,BC,2019,June,35
1311,MB,2019,June,10
1311,NS,2019,June,15
1311,ON,2019,June,50
1311,QC,2019,June,5
1414,MB,2019,June,5
1431,MB,2019,June,5
1431,QC,2019,June,10
1524,QC,2019,June,5
2112,ON,2019,June,10
2112,QC,2019,June,5
2121,AB,2019,June,5
2121,BC,2019,June,10
2121,ON,2019,June,20
2121,QC,2019,June,10
2121,SK,2019,June,5
2131,AB,2019,June,5
2131,BC,2019,June,10
2131,NS,2019,June,5
2131,ON,2019,June,35
2131,QC,2019,June,10
2131,SK,2019,June,5
2132,AB,2019,June,10
2132,BC,2019,June,15
2132,ON,2019,June,55
2132,QC,2019,June,10
2133,AB,2019,June,10
2133,BC,2019,June,10
2133,ON,2019,June,55
2133,QC,2019,June,15
2134,ON,2019,June,15
2141,ON,2019,June,35
2145,AB,2019,June,10
2147,ON,2019,June,35
2147,QC,2019,June,15
2151,BC,2019,June,5
2151,ON,2019,June,20
2151,QC,2019,June,5
2161,ON,2019,June,25
2171,AB,2019,June,10
2171,BC,2019,June,45
2171,MB,2019,June,10
2171,NB,2019,June,20
2171,NS,2019,June,10
2171,ON,2019,June,285
2171,QC,2019,June,20
2171,SK,2019,June,15
2172,BC,2019,June,10
2172,ON,2019,June,60
2172,QC,2019,June,10
2173,AB,2019,June,10
2173,BC,2019,June,90
2173,NB,2019,June,10
2173,NS,2019,June,5
2173,ON,2019,June,255
2173,QC,2019,June,10
2173,SK,2019,June,5
2174,AB,2019,June,15
2174,BC,2019,June,45
2174,MB,2019,June,10
2174,NB,2019,June,10
2174,NS,2019,June,5
2174,ON,2019,June,190
2174,QC,2019,June,10
2175,BC,2019,June,20
2175,NS,2019,June,5
2175,ON,2019,June,30
2211,AB,2019,June,5
2211,ON,2019,June,20
2221,ON,2019,June,10
2231,AB,2019,June,10
2231,ON,2019,June,5
2231,SK,2019,June,5
2232,AB,2019,June,5
2232,ON,2019,June,15
2232,QC,2019,June,5
2232,SK,2019,June,15
2233,ON,2019,June,10
2234,ON,2019,June,5
2241,AB,2019,June,10
2241,MB,2019,June,5
2241,ON,2019,June,15
2241,SK,2019,June,10
2242,AB,2019,June,5
2242,ON,2019,June,15
2242,SK,2019,June,5
2243,QC,2019,June,10
2253,BC,2019,June,5
2253,ON,2019,June,15
2253,SK,2019,June,5
2254,AB,2019,June,5
2263,ON,2019,June,10
2281,BC,2019,June,5
2281,MB,2019,June,5
2281,NB,2019,June,5
2281,ON,2019,June,20
2281,QC,2019,June,15
2282,BC,2019,June,10
2282,MB,2019,June,5
2282,NB,2019,June,5
2282,NS,2019,June,5
2282,ON,2019,June,60
2283,ON,2019,June,25
3012,AB,2019,June,10
3012,BC,2019,June,10
3012,ON,2019,June,15
3012,QC,2019,June,95
3111,ON,2019,June,20
3112,AB,2019,June,20
3112,BC,2019,June,10
3112,ON,2019,June,35
3112,QC,2019,June,5
3113,BC,2019,June,10
3113,ON,2019,June,45
3114,BC,2019,June,5
3131,AB,2019,June,10
3131,ON,2019,June,20
3131,QC,2019,June,5
3142,ON,2019,June,10
3233,BC,2019,June,5
3233,ON,2019,June,5
3413,NS,2019,June,10
4011,AB,2019,June,20
4011,BC,2019,June,25
4011,ON,2019,June,100
4011,QC,2019,June,20
4011,SK,2019,June,5
4012,AB,2019,June,10
4012,BC,2019,June,10
4012,ON,2019,June,25
4012,QC,2019,June,5
4021,AB,2019,June,10
4021,BC,2019,June,20
4021,NS,2019,June,5
4021,ON,2019,June,65
4021,QC,2019,June,20
4031,AB,2019,June,10
4031,BC,2019,June,10
4031,MB,2019,June,5
4031,ON,2019,June,45
4031,QC,2019,June,20
4032,ON,2019,June,20
4032,QC,2019,June,5
4033,ON,2019,June,5
4112,BC,2019,June,10
4112,ON,2019,June,35
4112,QC,2019,June,10
4161,ON,2019,June,5
4162,ON,2019,June,10
4163,BC,2019,June,10
4163,ON,2019,June,40
4163,QC,2019,June,10
4164,ON,2019,June,10
4165,ON,2019,June,20
4166,ON,2019,June,10
4169,QC,2019,June,5
4212,AB,2019,June,10
4212,SK,2019,June,10
4214,AB,2019,June,5
4214,BC,2019,June,10
4214,MB,2019,June,15
4214,NS,2019,June,25
4214,ON,2019,June,15
4214,QC,2019,June,10
4214,SK,2019,June,5
4411,AB,2019,June,30
4411,BC,2019,June,40
4411,ON,2019,June,75
4412,AB,2019,June,5
4412,BC,2019,June,10
4412,ON,2019,June,30
5121,ON,2019,June,5
5122,ON,2019,June,10
5125,ON,2019,June,10
5125,QC,2019,June,5
5241,BC,2019,June,35
5241,ON,2019,June,35
5241,QC,2019,June,15
5242,ON,2019,June,5
5254,BC,2019,June,10
6211,AB,2019,June,105
6211,BC,2019,June,35
6211,MB,2019,June,15
6211,ON,2019,June,40
6211,QC,2019,June,10
6211,SK,2019,June,10
6221,AB,2019,June,10
6221,BC,2019,June,10
6221,MB,2019,June,10
6221,ON,2019,June,45
6221,QC,2019,June,5
6222,BC,2019,June,5
6222,ON,2019,June,10
6231,BC,2019,June,5
6231,ON,2019,June,10
6235,AB,2019,June,10
6235,BC,2019,June,5
6235,ON,2019,June,65
6311,AB,2019,June,175
6311,BC,2019,June,40
6311,MB,2019,June,15
6311,NB,2019,June,15
6311,NL,2019,June,10
6311,NS,2019,June,20
6311,ON,2019,June,55
6311,SK,2019,June,60
6313,AB,2019,June,5
6313,ON,2019,June,10
6314,ON,2019,June,10
6315,AB,2019,June,15
6315,BC,2019,June,10
6321,BC,2019,June,10
6321,ON,2019,June,5
6321,QC,2019,June,5
6322,AB,2019,June,10
6322,BC,2019,June,65
6322,MB,2019,June,25
6322,NB,2019,June,10
6322,NL,2019,June,5
6322,NS,2019,June,15
6322,ON,2019,June,10
6322,SK,2019,June,40
6331,ON,2019,June,10
6332,BC,2019,June,5
6332,ON,2019,June,15
6341,BC,2019,June,5
6421,AB,2019,June,15
6421,MB,2019,June,20
6421,QC,2019,June,10
6513,MB,2019,June,15
6525,AB,2019,June,5
6525,BC,2019,June,5
6525,MB,2019,June,10
6525,SK,2019,June,5
6541,MB,2019,June,5
6551,MB,2019,June,5
6552,MB,2019,June,30
6552,NB,2019,June,10
6552,NS,2019,June,5
6552,PE,2019,June,10
6552,QC,2019,June,5
6611,MB,2019,June,15
6711,AB,2019,June,5
6711,BC,2019,June,20
6711,MB,2019,June,35
6731,AB,2019,June,5
6731,BC,2019,June,5
7205,BC,2019,June,10
7231,ON,2019,June,30
7237,ON,2019,June,10
7241,BC,2019,June,5
7245,ON,2019,June,10
7246,ON,2019,June,30
7247,ON,2019,June,15
7271,BC,2019,June,25
7271,ON,2019,June,10
7272,ON,2019,June,5
7284,AB,2019,June,10
7311,ON,2019,June,5
7315,ON,2019,June,5
7321,BC,2019,June,5
7321,MB,2019,June,5
7321,ON,2019,June,5
7321,SK,2019,June,5
7381,ON,2019,June,5
7452,AB,2019,June,5
7511,AB,2019,June,85
7511,BC,2019,June,20
7511,MB,2019,June,35
7511,NB,2019,June,5
7511,NS,2019,June,15
7514,MB,2019,June,5
8252,AB,2019,June,10
8252,BC,2019,June,5
8252,MB,2019,June,5
8252,SK,2019,June,10
8431,NB,2019,June,5
9213,ON,2019,June,5
9446,MB,2019,June,5
9462,AB,2019,June,10
9462,MB,2019,June,20
9463,NB,2019,June,15
9617,MB,2019,June,5
,AB,2019,June,2540
,BC,2019,June,2925
,MB,2019,June,5
,MB,2019,June,905
,NB,2019,June,235
,NL,2019,June,70
,NS,2019,June,280
,NT,2019,June,10
,ON,2019,June,10
,ON,2019,June,8785
,PE,2019,June,85
,QC,2019,June,5
,QC,2019,June,1950
,SK,2019,June,655
,YT,2019,June,20
0013,BC,2019,March,5
0013,ON,2019,March,25
0013,QC,2019,March,10
0014,ON,2019,March,5
0015,ON,2019,March,10
0016,BC,2019,March,5
0016,ON,2019,March,5
0111,BC,2019,March,10
0111,ON,2019,March,35
0111,QC,2019,March,10
0112,ON,2019,March,30
0113,BC,2019,March,5
0113,ON,2019,March,10
0114,BC,2019,March,5
0114,ON,2019,March,20
0114,QC,2019,March,10
0122,ON,2019,March,45
0122,QC,2019,March,75
0124,BC,2019,March,10
0124,ON,2019,March,60
0124,QC,2019,March,10
0124,SK,2019,March,5
0125,BC,2019,March,5
0125,ON,2019,March,20
0211,ON,2019,March,10
0211,QC,2019,March,5
0213,AB,2019,March,5
0213,BC,2019,March,10
0213,ON,2019,March,60
0213,QC,2019,March,10
0213,SK,2019,March,10
0423,ON,2019,March,5
0601,BC,2019,March,5
0601,ON,2019,March,35
0621,AB,2019,March,5
0621,BC,2019,March,30
0621,MB,2019,March,5
0621,ON,2019,March,30
0621,QC,2019,March,15
0631,AB,2019,March,15
0631,BC,2019,March,50
0631,NB,2019,March,5
0631,ON,2019,March,30
0632,ON,2019,March,10
0711,BC,2019,March,5
0711,ON,2019,March,15
0911,ON,2019,March,5
1111,AB,2019,March,5
1111,BC,2019,March,10
1111,MB,2019,March,5
1111,NS,2019,March,10
1111,ON,2019,March,110
1111,QC,2019,March,25
1112,BC,2019,March,10
1112,ON,2019,March,105
1112,SK,2019,March,5
1113,ON,2019,March,10
1114,NS,2019,March,5
1114,ON,2019,March,10
1121,BC,2019,March,5
1121,ON,2019,March,40
1122,BC,2019,March,10
1122,ON,2019,March,75
1122,QC,2019,March,20
1123,BC,2019,March,25
1123,NS,2019,March,5
1123,ON,2019,March,70
1123,QC,2019,March,5
1123,SK,2019,March,10
1211,ON,2019,March,5
1212,ON,2019,March,15
1215,AB,2019,March,5
1215,BC,2019,March,5
1215,ON,2019,March,35
1221,AB,2019,March,15
1221,BC,2019,March,25
1221,MB,2019,March,5
1221,ON,2019,March,60
1221,QC,2019,March,15
1222,ON,2019,March,5
1223,BC,2019,March,5
1223,ON,2019,March,30
1225,ON,2019,March,15
1225,SK,2019,March,10
1226,ON,2019,March,5
1241,AB,2019,March,25
1241,BC,2019,March,75
1241,MB,2019,March,5
1241,NS,2019,March,10
1241,ON,2019,March,85
1241,QC,2019,March,10
1242,ON,2019,March,10
1243,BC,2019,March,5
1243,ON,2019,March,10
1254,ON,2019,March,10
1311,AB,2019,March,10
1311,BC,2019,March,25
1311,MB,2019,March,5
1311,NS,2019,March,10
1311,ON,2019,March,50
1311,QC,2019,March,5
1312,ON,2019,March,5
1313,ON,2019,March,5
1411,MB,2019,March,15
1431,MB,2019,March,5
1431,QC,2019,March,10
2112,ON,2019,March,15
2121,ON,2019,March,20
2121,QC,2019,March,10
2131,BC,2019,March,10
2131,ON,2019,March,20
2131,QC,2019,March,10
2132,AB,2019,March,5
2132,BC,2019,March,10
2132,MB,2019,March,5
2132,ON,2019,March,45
2132,QC,2019,March,10
2133,BC,2019,March,5
2133,MB,2019,March,5
2133,ON,2019,March,50
2133,QC,2019,March,10
2134,AB,2019,March,5
2134,ON,2019,March,10
2141,ON,2019,March,30
2145,AB,2019,March,10
2147,BC,2019,March,5
2147,ON,2019,March,40
2147,QC,2019,March,10
2151,BC,2019,March,5
2151,ON,2019,March,15
2151,QC,2019,March,5
2153,ON,2019,March,5
2161,ON,2019,March,15
2171,AB,2019,March,10
2171,BC,2019,March,35
2171,MB,2019,March,5
2171,NB,2019,March,15
2171,NS,2019,March,5
2171,ON,2019,March,240
2171,QC,2019,March,25
2171,SK,2019,March,20
2172,BC,2019,March,5
2172,MB,2019,March,5
2172,ON,2019,March,65
2173,BC,2019,March,115
2173,NS,2019,March,5
2173,ON,2019,March,245
2173,QC,2019,March,10
2174,AB,2019,March,10
2174,BC,2019,March,20
2174,MB,2019,March,5
2174,NB,2019,March,5
2174,NS,2019,March,10
2174,ON,2019,March,195
2174,QC,2019,March,10
2174,SK,2019,March,5
2175,BC,2019,March,10
2175,ON,2019,March,30
2211,ON,2019,March,20
2221,ON,2019,March,10
2223,BC,2019,March,5
2231,AB,2019,March,5
2231,SK,2019,March,5
2232,AB,2019,March,5
2232,ON,2019,March,20
2233,ON,2019,March,15
2234,ON,2019,March,5
2241,AB,2019,March,5
2241,BC,2019,March,5
2241,ON,2019,March,25
2242,ON,2019,March,15
2251,ON,2019,March,5
2253,ON,2019,March,15
2263,ON,2019,March,5
2281,ON,2019,March,35
2281,QC,2019,March,5
2282,BC,2019,March,15
2282,NB,2019,March,5
2282,ON,2019,March,50
2282,PE,2019,March,5
2283,ON,2019,March,35
3012,BC,2019,March,10
3012,MB,2019,March,5
3012,ON,2019,March,15
3012,QC,2019,March,130
3111,ON,2019,March,10
3112,BC,2019,March,5
3112,ON,2019,March,15
3113,AB,2019,March,5
3113,ON,2019,March,25
3131,AB,2019,March,5
3131,ON,2019,March,20
3131,QC,2019,March,10
3142,ON,2019,March,15
3219,ON,2019,March,5
3233,AB,2019,March,10
3233,ON,2019,March,5
3233,QC,2019,March,10
3237,ON,2019,March,5
3413,NB,2019,March,10
3413,NS,2019,March,5
4011,AB,2019,March,10
4011,BC,2019,March,20
4011,ON,2019,March,65
4011,QC,2019,March,10
4011,SK,2019,March,10
4012,AB,2019,March,10
4012,BC,2019,March,10
4012,ON,2019,March,20
4021,BC,2019,March,10
4021,ON,2019,March,30
4021,QC,2019,March,10
4031,ON,2019,March,20
4031,QC,2019,March,5
4032,ON,2019,March,15
4032,QC,2019,March,5
4033,ON,2019,March,5
4112,AB,2019,March,5
4112,BC,2019,March,5
4112,ON,2019,March,30
4112,QC,2019,March,10
4151,ON,2019,March,5
4161,ON,2019,March,10
4162,ON,2019,March,15
4163,BC,2019,March,10
4163,ON,2019,March,40
4163,QC,2019,March,10
4164,ON,2019,March,5
4165,ON,2019,March,15
4211,ON,2019,March,5
4212,AB,2019,March,5
4212,BC,2019,March,5
4212,ON,2019,March,15
4214,BC,2019,March,10
4214,MB,2019,March,10
4214,NS,2019,March,10
4214,ON,2019,March,10
4411,AB,2019,March,25
4411,BC,2019,March,10
4411,ON,2019,March,35
4412,AB,2019,March,10
4412,ON,2019,March,15
5121,ON,2019,March,10
5122,ON,2019,March,10
5123,ON,2019,March,5
5125,QC,2019,March,5
5223,ON,2019,March,5
5225,ON,2019,March,5
5227,BC,2019,March,5
5241,BC,2019,March,45
5241,ON,2019,March,30
5241,QC,2019,March,10
5242,ON,2019,March,5
5254,BC,2019,March,5
6211,AB,2019,March,50
6211,BC,2019,March,30
6211,MB,2019,March,5
6211,ON,2019,March,30
6211,QC,2019,March,5
6211,SK,2019,March,20
6221,AB,2019,March,5
6221,BC,2019,March,15
6221,ON,2019,March,60
6222,ON,2019,March,5
6231,ON,2019,March,10
6235,AB,2019,March,15
6235,BC,2019,March,10
6235,ON,2019,March,45
6235,SK,2019,March,5
6311,AB,2019,March,110
6311,BC,2019,March,40
6311,MB,2019,March,10
6311,NB,2019,March,15
6311,NL,2019,March,5
6311,NS,2019,March,20
6311,ON,2019,March,45
6311,PE,2019,March,10
6311,SK,2019,March,60
6313,ON,2019,March,5
6314,BC,2019,March,10
6314,ON,2019,March,10
6315,AB,2019,March,10
6316,ON,2019,March,10
6321,BC,2019,March,10
6322,AB,2019,March,5
6322,BC,2019,March,35
6322,MB,2019,March,15
6322,NB,2019,March,15
6322,NS,2019,March,20
6322,ON,2019,March,25
6322,QC,2019,March,5
6322,SK,2019,March,30
6331,AB,2019,March,5
6331,BC,2019,March,5
6331,ON,2019,March,10
6332,ON,2019,March,10
6421,AB,2019,March,20
6421,BC,2019,March,5
6421,MB,2019,March,10
6513,BC,2019,March,5
6513,MB,2019,March,5
6525,AB,2019,March,10
6541,MB,2019,March,5
6552,MB,2019,March,15
6552,NB,2019,March,15
6552,PE,2019,March,10
6611,MB,2019,March,10
6711,AB,2019,March,5
6711,BC,2019,March,15
6711,MB,2019,March,15
6711,SK,2019,March,5
7231,ON,2019,March,25
7232,ON,2019,March,5
7237,ON,2019,March,10
7245,ON,2019,March,20
7246,ON,2019,March,25
7247,ON,2019,March,10
7251,BC,2019,March,5
7271,BC,2019,March,20
7271,ON,2019,March,5
7284,AB,2019,March,20
7284,BC,2019,March,5
7311,ON,2019,March,5
7315,ON,2019,March,5
7321,BC,2019,March,5
7321,ON,2019,March,5
7511,AB,2019,March,30
7511,BC,2019,March,30
7511,MB,2019,March,15
7511,NB,2019,March,20
7511,NS,2019,March,5
7511,PE,2019,March,5
7511,SK,2019,March,5
8252,AB,2019,March,10
8252,BC,2019,March,5
8252,MB,2019,March,5
8252,SK,2019,March,5
8431,SK,2019,March,5
9232,ON,2019,March,10
9241,ON,2019,March,5
9462,AB,2019,March,10
9462,MB,2019,March,15
9463,NB,2019,March,5
,AB,2019,March,2050
,BC,2019,March,1805
,MB,2019,March,705
,NB,2019,March,200
,NL,2019,March,45
,NS,2019,March,205
,NT,2019,March,5
,ON,2019,March,7265
,PE,2019,March,95
,QC,2019,March,1715
,SK,2019,March,565
,YT,2019,March,15
0013,BC,2019,May,10
0013,ON,2019,May,10
0015,ON,2019,May,5
0016,BC,2019,May,5
0016,ON,2019,May,15
0111,BC,2019,May,5
0111,ON,2019,May,35
0111,QC,2019,May,5
0112,BC,2019,May,5
0112,ON,2019,May,30
0113,ON,2019,May,10
0114,ON,2019,May,15
0114,QC,2019,May,5
0121,ON,2019,May,10
0122,AB,2019,May,10
0122,BC,2019,May,5
0122,MB,2019,May,5
0122,ON,2019,May,55
0122,QC,2019,May,70
0124,BC,2019,May,15
0124,ON,2019,May,75
0124,SK,2019,May,5
0125,BC,2019,May,5
0125,ON,2019,May,25
0211,ON,2019,May,5
0212,ON,2019,May,5
0213,BC,2019,May,15
0213,ON,2019,May,60
0213,SK,2019,May,10
0423,SK,2019,May,5
0601,BC,2019,May,10
0601,MB,2019,May,5
0601,ON,2019,May,45
0621,AB,2019,May,25
0621,BC,2019,May,50
0621,MB,2019,May,15
0621,ON,2019,May,30
0621,QC,2019,May,5
0631,AB,2019,May,15
0631,BC,2019,May,45
0631,MB,2019,May,10
0631,ON,2019,May,20
0631,SK,2019,May,5
0632,BC,2019,May,5
0651,ON,2019,May,5
0711,AB,2019,May,5
0711,BC,2019,May,5
0711,ON,2019,May,10
0714,ON,2019,May,5
0714,SK,2019,May,5
0731,BC,2019,May,5
0731,ON,2019,May,5
0821,BC,2019,May,5
0821,ON,2019,May,10
0911,ON,2019,May,15
0911,SK,2019,May,15
1111,AB,2019,May,10
1111,BC,2019,May,20
1111,MB,2019,May,5
1111,ON,2019,May,125
1111,QC,2019,May,20
1112,BC,2019,May,10
1112,MB,2019,May,5
1112,ON,2019,May,105
1112,SK,2019,May,10
1113,ON,2019,May,5
1114,NS,2019,May,5
1114,ON,2019,May,25
1121,BC,2019,May,10
1121,ON,2019,May,30
1122,AB,2019,May,5
1122,BC,2019,May,15
1122,ON,2019,May,100
1122,QC,2019,May,25
1123,BC,2019,May,35
1123,MB,2019,May,5
1123,NS,2019,May,15
1123,ON,2019,May,80
1123,QC,2019,May,10
1123,SK,2019,May,5
1211,ON,2019,May,10
1212,ON,2019,May,20
1215,AB,2019,May,5
1215,BC,2019,May,10
1215,MB,2019,May,5
1215,ON,2019,May,55
1221,AB,2019,May,10
1221,BC,2019,May,35
1221,ON,2019,May,80
1221,QC,2019,May,15
1222,ON,2019,May,5
1223,BC,2019,May,5
1223,ON,2019,May,30
1225,ON,2019,May,10
1225,SK,2019,May,5
1226,ON,2019,May,10
1241,AB,2019,May,15
1241,BC,2019,May,70
1241,MB,2019,May,15
1241,NS,2019,May,15
1241,ON,2019,May,75
1242,BC,2019,May,10
1242,ON,2019,May,10
1243,BC,2019,May,10
1243,ON,2019,May,10
1254,ON,2019,May,5
1311,AB,2019,May,5
1311,BC,2019,May,25
1311,MB,2019,May,5
1311,NS,2019,May,15
1311,ON,2019,May,45
1311,QC,2019,May,15
1311,SK,2019,May,5
1313,ON,2019,May,5
1411,MB,2019,May,10
1521,AB,2019,May,5
2112,BC,2019,May,5
2112,ON,2019,May,5
2113,AB,2019,May,10
2121,ON,2019,May,20
2121,QC,2019,May,10
2121,SK,2019,May,5
2131,AB,2019,May,10
2131,BC,2019,May,10
2131,ON,2019,May,40
2131,QC,2019,May,5
2132,AB,2019,May,10
2132,BC,2019,May,10
2132,MB,2019,May,5
2132,ON,2019,May,50
2132,QC,2019,May,10
2133,AB,2019,May,5
2133,BC,2019,May,5
2133,ON,2019,May,55
2133,QC,2019,May,15
2134,AB,2019,May,5
2134,ON,2019,May,15
2141,BC,2019,May,5
2141,ON,2019,May,25
2141,QC,2019,May,5
2145,AB,2019,May,5
2145,ON,2019,May,5
2146,ON,2019,May,5
2147,BC,2019,May,10
2147,ON,2019,May,40
2147,QC,2019,May,20
2148,ON,2019,May,5
2151,BC,2019,May,10
2151,ON,2019,May,15
2161,ON,2019,May,20
2171,AB,2019,May,25
2171,BC,2019,May,40
2171,MB,2019,May,5
2171,NB,2019,May,15
2171,NS,2019,May,10
2171,ON,2019,May,275
2171,QC,2019,May,20
2171,SK,2019,May,15
2172,AB,2019,May,5
2172,BC,2019,May,10
2172,MB,2019,May,5
2172,ON,2019,May,60
2172,QC,2019,May,5
2173,AB,2019,May,10
2173,BC,2019,May,95
2173,MB,2019,May,5
2173,NB,2019,May,10
2173,ON,2019,May,275
2173,QC,2019,May,15
2174,AB,2019,May,10
2174,BC,2019,May,30
2174,MB,2019,May,15
2174,NB,2019,May,5
2174,NS,2019,May,5
2174,ON,2019,May,185
2174,QC,2019,May,15
2175,BC,2019,May,20
2175,ON,2019,May,35
2211,BC,2019,May,5
2211,ON,2019,May,20
2221,ON,2019,May,10
2221,SK,2019,May,5
2231,ON,2019,May,10
2231,SK,2019,May,5
2232,ON,2019,May,15
2232,SK,2019,May,10
2233,ON,2019,May,25
2234,ON,2019,May,10
2241,AB,2019,May,5
2241,ON,2019,May,15
2241,QC,2019,May,5
2242,ON,2019,May,15
2251,ON,2019,May,5
2252,ON,2019,May,5
2253,ON,2019,May,10
2281,AB,2019,May,5
2281,BC,2019,May,10
2281,MB,2019,May,5
2281,ON,2019,May,35
2281,QC,2019,May,10
2282,BC,2019,May,5
2282,NB,2019,May,5
2282,ON,2019,May,65
2282,PE,2019,May,5
2283,ON,2019,May,25
3012,BC,2019,May,5
3012,MB,2019,May,10
3012,ON,2019,May,10
3012,QC,2019,May,110
3111,AB,2019,May,10
3111,BC,2019,May,5
3111,ON,2019,May,15
3112,AB,2019,May,10
3112,BC,2019,May,5
3112,ON,2019,May,20
3113,BC,2019,May,10
3113,ON,2019,May,50
3131,AB,2019,May,5
3131,ON,2019,May,15
3142,ON,2019,May,10
3233,BC,2019,May,5
3413,NS,2019,May,5
4011,AB,2019,May,20
4011,BC,2019,May,15
4011,NL,2019,May,5
4011,ON,2019,May,95
4011,QC,2019,May,10
4012,AB,2019,May,10
4012,BC,2019,May,20
4012,ON,2019,May,25
4021,BC,2019,May,15
4021,NS,2019,May,5
4021,ON,2019,May,55
4021,QC,2019,May,10
4031,AB,2019,May,5
4031,BC,2019,May,5
4031,ON,2019,May,35
4031,QC,2019,May,10
4032,ON,2019,May,15
4033,ON,2019,May,5
4112,AB,2019,May,5
4112,BC,2019,May,5
4112,MB,2019,May,10
4112,ON,2019,May,25
4154,ON,2019,May,5
4161,ON,2019,May,5
4162,ON,2019,May,20
4163,BC,2019,May,10
4163,ON,2019,May,45
4163,QC,2019,May,5
4164,ON,2019,May,10
4165,ON,2019,May,15
4169,QC,2019,May,5
4212,AB,2019,May,10
4212,BC,2019,May,5
4212,MB,2019,May,10
4212,ON,2019,May,10
4212,SK,2019,May,5
4214,BC,2019,May,15
4214,MB,2019,May,10
4214,NS,2019,May,30
4214,ON,2019,May,10
4217,PE,2019,May,10
4411,AB,2019,May,30
4411,BC,2019,May,50
4411,ON,2019,May,65
4412,AB,2019,May,5
4412,BC,2019,May,5
4412,ON,2019,May,15
5121,ON,2019,May,10
5122,ON,2019,May,10
5125,ON,2019,May,15
5125,QC,2019,May,5
5131,ON,2019,May,5
5227,BC,2019,May,10
5241,BC,2019,May,35
5241,ON,2019,May,25
5241,QC,2019,May,5
5243,ON,2019,May,5
5254,BC,2019,May,5
6211,AB,2019,May,80
6211,BC,2019,May,35
6211,MB,2019,May,10
6211,ON,2019,May,30
6211,QC,2019,May,5
6211,SK,2019,May,20
6221,AB,2019,May,5
6221,BC,2019,May,15
